timestamp,total_amount
1994-05-06,2358.29
1994-05-07,1316.66
1994-05-08,2290.79
1994-05-09,1818.34
1994-05-10,1717.24
1994-05-11,1454.83
1994-05-12,2053.76
1994-05-13,2555.4
1994-05-14,1794.2
1994-05-15,2074.11
1994-05-16,2108.95
1994-05-17,1637.1599999999999
1994-05-18,1348.03
1994-05-19,1408.85
1994-05-20,2391.36
1994-05-21,1902.36
1994-05-22,1781.17
1994-05-23,2363.67
1994-05-24,2288.71
1994-05-25,1795.74
1994-05-26,2333.67
1994-05-27,2301.51
1994-05-28,1267.6299999999999
1994-05-29,1881.87
1994-05-30,2091.2599999999998
1994-05-31,1547.3999999999999
1994-06-01,1164.03
1994-06-02,2209.92
1994-06-03,2774.84
1994-06-04,2015.26
1994-06-05,2449.82
1994-06-06,3408.88
1994-06-07,1676.78
1994-06-08,1362.89
1994-06-09,1880.22
1994-06-10,2470.5
1994-06-11,2760.39
1994-06-12,1816.18
1994-06-13,1351.44
1994-06-14,2053.11
1994-06-15,1225.0
1994-06-16,2553.53
1994-06-17,1789.61
1994-06-18,1817.47
1994-06-19,1896.06
1994-06-20,3499.7
1994-06-21,2153.19
1994-06-22,1753.83
1994-06-23,1854.48
1994-06-24,1526.75
1994-06-25,1587.72
1994-06-26,1632.57
1994-06-27,3418.19
1994-06-28,2009.76
1994-06-29,2004.76
1994-06-30,1890.08
1994-07-01,2263.05
1994-07-02,3315.62
1994-07-03,2742.0
1994-07-04,1364.14
1994-07-05,1379.64
1994-07-06,1283.79
1994-07-07,1937.8899999999999
1994-07-08,2482.24
1994-07-09,1821.71
1994-07-10,1572.15
1994-07-11,1919.54
1994-07-12,2916.76
1994-07-13,2763.16
1994-07-14,1470.61
1994-07-15,2066.83
1994-07-16,2590.7799999999997
1994-07-17,1749.82
1994-07-18,2248.31
1994-07-19,1634.88
1994-07-20,1531.07
1994-07-21,2600.78
1994-07-22,1669.74
1994-07-23,1794.47
1994-07-24,1635.82
1994-07-25,1661.59
1994-07-26,1440.47
1994-07-27,1809.31
1994-07-28,1796.08
1994-07-29,2181.77
1994-07-30,2119.33
1994-07-31,1856.25
1994-08-01,2190.0299999999997
1994-08-02,1573.23
1994-08-03,2060.5
1994-08-04,1572.45
1994-08-05,1928.31
1994-08-06,1416.0
1994-08-07,1985.97
1994-08-08,2443.27
1994-08-09,1751.12
1994-08-10,1670.0
1994-08-11,3090.04
1994-08-12,1499.73
1994-08-13,2987.19
1994-08-14,2745.16
1994-08-15,2948.69
1994-08-16,2069.34
1994-08-17,2148.93
1994-08-18,1899.32
1994-08-19,2469.27
1994-08-20,4354.57
1994-08-21,2305.15
1994-08-22,2812.55
1994-08-23,1736.4
1994-08-24,2389.84
1994-08-25,1853.07
1994-08-26,2393.28
1994-08-27,1622.48
1994-08-28,1927.59
1994-08-29,1840.07
1994-08-30,2296.71
1994-08-31,1758.96
1994-09-01,1799.55
1994-09-02,1614.39
1994-09-03,2372.55
1994-09-04,824.64
1994-09-05,1840.6000000000001
1994-09-06,2808.18
1994-09-07,2865.58
1994-09-08,2231.67
1994-09-09,1975.65
1994-09-10,3606.31
1994-09-11,2030.47
1994-09-12,1985.15
1994-09-13,1520.3
1994-09-14,1291.3899999999999
1994-09-15,1633.53
1994-09-16,1680.0
1994-09-17,2962.65
1994-09-18,3250.11
1994-09-19,2663.2999999999997
1994-09-20,1455.45
1994-09-21,2960.56
1994-09-22,2061.68
1994-09-23,2176.95
1994-09-24,2952.32
1994-09-25,1677.73
1994-09-26,2657.25
1994-09-27,1446.89
1994-09-28,2005.44
1994-09-29,3366.18
1994-09-30,2672.18
1994-10-01,2121.84
1994-10-02,2032.9
1994-10-03,1709.31
1994-10-04,3122.72
1994-10-05,1806.83
1994-10-06,4531.03
1994-10-07,1858.02
1994-10-08,2749.15
1994-10-09,4406.42
1994-10-10,2114.91
1994-10-11,3049.46
1994-10-12,1439.05
1994-10-13,2966.3
1994-10-14,1912.54
1994-10-15,1848.46
1994-10-16,1967.17
1994-10-17,2241.44
1994-10-18,3552.59
1994-10-19,1948.3400000000001
1994-10-20,1943.3600000000001
1994-10-21,2362.04
1994-10-22,1912.51
1994-10-23,2405.3
1994-10-24,1973.17
1994-10-25,1966.52
1994-10-26,1896.37
1994-10-27,3083.83
1994-10-28,2393.25
1994-10-29,1995.6599999999999
1994-10-30,1837.35
1994-10-31,1670.8999999999999
1994-11-01,2992.04
1994-11-02,1519.13
1994-11-03,2045.85
1994-11-04,2912.04
1994-11-05,1815.46
1994-11-06,5239.12
1994-11-07,2401.95
1994-11-08,1903.81
1994-11-09,1642.41
1994-11-10,2354.4
1994-11-11,4292.69
1994-11-12,2073.22
1994-11-13,1957.42
1994-11-14,4210.11
1994-11-15,1783.22
1994-11-16,2289.68
1994-11-17,2226.84
1994-11-18,2437.43
1994-11-19,2054.59
1994-11-20,1770.3
1994-11-21,2073.7
1994-11-22,2317.56
1994-11-23,2359.78
1994-11-24,1644.0
1994-11-25,2636.63
1994-11-26,3910.4
1994-11-27,2215.75
1994-11-28,2412.7
1994-11-29,2112.93
1994-11-30,1971.0
1994-12-01,1786.4
1994-12-02,1783.33
1994-12-03,2024.42
1994-12-04,3036.93
1994-12-05,3128.17
1994-12-06,1895.11
1994-12-07,2138.48
1994-12-08,2668.39
1994-12-09,2437.84
1994-12-10,2253.0
1994-12-11,1986.82
1994-12-12,2019.17
1994-12-13,2111.8
1994-12-14,1755.82
1994-12-15,1944.44
1994-12-16,2365.22
1994-12-17,2559.58
1994-12-18,3791.42
1994-12-19,2894.55
1994-12-20,2068.2200000000003
1994-12-21,2344.51
1994-12-22,2008.88
1994-12-23,1775.28
1994-12-24,1734.29
1994-12-25,1748.65
1994-12-26,2323.08
1994-12-27,1944.09
1994-12-28,1331.4
1994-12-29,4126.08
1994-12-30,3026.61
1994-12-31,2075.64
1995-01-01,1554.25
1995-01-02,2407.88
1995-01-03,2772.76
1995-01-04,3321.2200000000003
1995-01-05,2195.19
1995-01-06,2543.65
1995-01-07,1891.1599999999999
1995-01-08,1937.02
1995-01-09,3848.25
1995-01-10,4838.39
1995-01-11,2152.92
1995-01-12,3441.59
1995-01-13,2058.82
1995-01-14,2130.57
1995-01-15,2110.86
1995-01-16,2508.63
1995-01-17,1852.65
1995-01-18,2848.92
1995-01-19,2556.85
1995-01-20,1923.65
1995-01-21,1905.22
1995-01-22,1944.42
1995-01-23,2224.63
1995-01-24,2160.38
1995-01-25,1979.01
1995-01-26,2379.84
1995-01-27,3102.89
1995-01-28,2275.4
1995-01-29,2785.06
1995-01-30,1719.49
1995-01-31,3628.1200000000003
1995-02-01,2448.92
1995-02-02,2736.0299999999997
1995-02-03,3656.7400000000002
1995-02-04,3731.57
1995-02-05,2588.48
1995-02-06,2410.62
1995-02-07,1989.72
1995-02-08,2049.79
1995-02-09,3172.95
1995-02-10,2792.76
1995-02-11,4029.34
1995-02-12,2702.3500000000004
1995-02-13,2000.82
1995-02-14,3704.5299999999997
1995-02-15,2539.61
1995-02-16,2002.57
1995-02-17,2010.9199999999998
1995-02-18,2605.96
1995-02-19,2642.37
1995-02-20,3846.63
1995-02-21,1740.3
1995-02-22,3051.17
1995-02-23,3150.61
1995-02-24,3871.58
1995-02-25,3740.51
1995-02-26,2533.33
1995-02-27,2495.7599999999998
1995-02-28,2784.27
1995-03-01,2250.94
1995-03-02,2405.2400000000002
1995-03-03,2849.62
1995-03-04,3498.37
1995-03-05,2316.49
1995-03-06,3222.9
1995-03-07,2662.05
1995-03-08,1926.36
1995-03-09,2254.9
1995-03-10,2410.86
1995-03-11,2694.37
1995-03-12,3383.35
1995-03-13,2253.21
1995-03-14,2549.05
1995-03-15,2975.8
1995-03-16,2695.54
1995-03-17,2493.28
1995-03-18,2319.35
1995-03-19,2847.08
1995-03-20,2303.73
1995-03-21,2398.39
1995-03-22,2153.47
1995-03-23,2165.02
1995-03-24,2733.57
1995-03-25,2682.22
1995-03-26,2330.62
1995-03-27,1908.62
1995-03-28,2376.6
1995-03-29,2203.5299999999997
1995-03-30,2342.35
1995-03-31,2827.37
1995-04-01,2621.09
1995-04-02,2081.63
1995-04-03,3877.5299999999997
1995-04-04,2328.36
1995-04-05,2671.32
1995-04-06,2347.38
1995-04-07,1774.18
1995-04-08,3866.65
1995-04-09,2490.22
1995-04-10,2688.51
1995-04-11,1992.29
1995-04-12,3101.55
1995-04-13,2961.26
1995-04-14,2656.06
1995-04-15,4470.87
1995-04-16,3219.53
1995-04-17,2210.38
1995-04-18,3675.63
1995-04-19,2815.81
1995-04-20,3409.4900000000002
1995-04-21,3067.24
1995-04-22,3294.57
1995-04-23,5791.15
1995-04-24,2772.93
1995-04-25,1754.52
1995-04-26,2534.5299999999997
1995-04-27,1614.18
1995-04-28,1910.53
1995-04-29,3480.05
1995-04-30,3012.7
1995-05-01,2700.32
1995-05-02,3380.2
1995-05-03,2169.1
1995-05-04,2019.93
1995-05-05,1842.9
1995-05-06,2424.75
1995-05-07,3694.9
1995-05-08,3005.76
1995-05-09,1831.74
1995-05-10,2275.11
1995-05-11,2709.13
1995-05-12,2397.62
1995-05-13,3460.93
1995-05-14,2211.55
1995-05-15,3143.7999999999997
1995-05-16,1731.96
1995-05-17,2789.67
1995-05-18,3238.02
1995-05-19,2415.89
1995-05-20,2662.37
1995-05-21,3639.98
1995-05-22,2999.8
1995-05-23,2422.75
1995-05-24,1970.8
1995-05-25,2911.34
1995-05-26,3390.24
1995-05-27,2819.18
1995-05-28,1579.6
1995-05-29,2644.35
1995-05-30,1703.55
1995-05-31,2978.41
1995-06-01,1924.48
1995-06-02,1916.96
1995-06-03,3454.02
1995-06-04,1940.13
1995-06-05,2040.8700000000001
1995-06-06,4306.66
1995-06-07,3594.32
1995-06-08,2094.74
1995-06-09,2366.58
1995-06-10,3778.7999999999997
1995-06-11,2638.36
1995-06-12,5154.79
1995-06-13,3057.44
1995-06-14,1816.24
1995-06-15,2981.08
1995-06-16,2690.23
1995-06-17,2157.99
1995-06-18,3653.9
1995-06-19,1743.04
1995-06-20,2736.95
1995-06-21,2359.93
1995-06-22,2746.78
1995-06-23,1802.01
1995-06-24,3635.82
1995-06-25,2277.07
1995-06-26,1558.93
1995-06-27,2327.39
1995-06-28,1733.26
1995-06-29,2830.71
1995-06-30,2230.83
1995-07-01,2461.36
1995-07-02,2423.77
1995-07-03,2012.47
1995-07-04,1505.26
1995-07-05,1313.05
1995-07-06,2272.85
1995-07-07,3254.09
1995-07-08,3252.63
1995-07-09,2017.6399999999999
1995-07-10,2189.16
1995-07-11,2830.0
1995-07-12,1879.72
1995-07-13,2725.52
1995-07-14,4046.62
1995-07-15,2121.04
1995-07-16,2306.1
1995-07-17,1821.96
1995-07-18,2804.24
1995-07-19,3149.77
1995-07-20,3633.5
1995-07-21,2332.3
1995-07-22,2239.63
1995-07-23,3918.35
1995-07-24,2209.05
1995-07-25,2935.7
1995-07-26,2127.48
1995-07-27,2790.36
1995-07-28,2513.84
1995-07-29,2515.62
1995-07-30,2882.19
1995-07-31,2988.64
1995-08-01,2150.71
1995-08-02,2415.05
1995-08-03,2345.5
1995-08-04,2810.44
1995-08-05,3232.2000000000003
1995-08-06,3195.2
1995-08-07,3496.74
1995-08-08,3094.11
1995-08-09,2085.3
1995-08-10,4099.25
1995-08-11,3071.7200000000003
1995-08-12,2870.8
1995-08-13,2657.66
1995-08-14,2811.62
1995-08-15,2896.55
1995-08-16,3869.88
1995-08-17,2649.34
1995-08-18,2142.54
1995-08-19,3072.33
1995-08-20,2991.23
1995-08-21,3212.83
1995-08-22,2591.91
1995-08-23,2433.58
1995-08-24,2729.89
1995-08-25,3199.07
1995-08-26,2886.5
1995-08-27,2601.88
1995-08-28,2154.23
1995-08-29,2105.46
1995-08-30,2613.37
1995-08-31,1898.64
1995-09-01,2208.62
1995-09-02,3758.44
1995-09-03,3046.99
1995-09-04,2406.22
1995-09-05,2404.34
1995-09-06,2716.13
1995-09-07,2289.48
1995-09-08,3310.09
1995-09-09,2142.29
1995-09-10,2563.88
1995-09-11,1592.99
1995-09-12,2940.1
1995-09-13,4337.95
1995-09-14,2809.53
1995-09-15,2603.35
1995-09-16,2714.41
1995-09-17,3786.9900000000002
1995-09-18,2846.9
1995-09-19,3331.04
1995-09-20,4045.91
1995-09-21,3539.48
1995-09-22,1932.75
1995-09-23,2124.9
1995-09-24,2420.87
1995-09-25,2380.87
1995-09-26,2530.07
1995-09-27,3216.63
1995-09-28,3699.8
1995-09-29,3305.99
1995-09-30,2919.81
1995-10-01,3181.04
1995-10-02,2901.13
1995-10-03,1986.8400000000001
1995-10-04,2517.07
1995-10-05,3429.7
1995-10-06,2060.82
1995-10-07,2651.81
1995-10-08,3343.59
1995-10-09,2166.28
1995-10-10,2576.85
1995-10-11,2716.0099999999998
1995-10-12,3913.77
1995-10-13,2960.2599999999998
1995-10-14,3041.33
1995-10-15,2281.17
1995-10-16,2286.4100000000003
1995-10-17,2068.96
1995-10-18,2292.44
1995-10-19,2918.5099999999998
1995-10-20,3358.82
1995-10-21,2596.11
1995-10-22,2829.11
1995-10-23,3177.58
1995-10-24,1901.51
1995-10-25,1722.84
1995-10-26,2445.96
1995-10-27,3191.25
1995-10-28,3187.39
1995-10-29,4678.94
1995-10-30,2969.33
1995-10-31,1928.45
1995-11-01,3103.23
1995-11-02,1672.99
1995-11-03,4217.9
1995-11-04,3300.8
1995-11-05,3782.7200000000003
1995-11-06,3248.58
1995-11-07,3770.83
1995-11-08,2975.05
1995-11-09,3310.83
1995-11-10,2320.5499999999997
1995-11-11,3109.44
1995-11-12,2342.39
1995-11-13,2912.04
1995-11-14,2075.93
1995-11-15,2939.4
1995-11-16,2530.3
1995-11-17,3833.45
1995-11-18,2598.84
1995-11-19,3623.49
1995-11-20,2286.15
1995-11-21,2702.55
1995-11-22,1926.51
1995-11-23,2591.66
1995-11-24,3186.97
1995-11-25,4182.4400000000005
1995-11-26,2501.31
1995-11-27,3080.84
1995-11-28,2501.5
1995-11-29,4301.37
1995-11-30,3622.32
1995-12-01,2599.37
1995-12-02,3817.62
1995-12-03,2728.14
1995-12-04,4462.12
1995-12-05,2795.31
1995-12-06,2170.96
1995-12-07,2901.07
1995-12-08,2753.02
1995-12-09,2073.89
1995-12-10,1759.77
1995-12-11,3153.37
1995-12-12,2521.4
1995-12-13,2931.94
1995-12-14,1908.92
1995-12-15,2889.14
1995-12-16,2376.0499999999997
1995-12-17,2960.47
1995-12-18,2335.72
1995-12-19,2766.8
1995-12-20,2983.55
1995-12-21,2754.57
1995-12-22,2386.72
1995-12-23,3073.27
1995-12-24,2242.98
1995-12-25,2493.39
1995-12-26,3531.23
1995-12-27,2976.97
1995-12-28,3012.67
1995-12-29,3148.77
1995-12-30,6524.46
1995-12-31,2673.52
1996-01-01,1630.41
1996-01-02,3043.46
1996-01-03,3376.63
1996-01-04,2401.59
1996-01-05,3265.09
1996-01-06,3055.84
1996-01-07,2464.1
1996-01-08,2909.4700000000003
1996-01-09,2966.28
1996-01-10,2772.87
1996-01-11,2221.28
1996-01-12,2777.09
1996-01-13,2465.87
1996-01-14,2278.4
1996-01-15,5287.280000000001
1996-01-16,2327.21
1996-01-17,2226.46
1996-01-18,3504.69
1996-01-19,2424.78
1996-01-20,2218.1
1996-01-21,1882.62
1996-01-22,1877.79
1996-01-23,1589.85
1996-01-24,2286.73
1996-01-25,2941.67
1996-01-26,3317.51
1996-01-27,2042.04
1996-01-28,3868.79
1996-01-29,2731.56
1996-01-30,2817.54
1996-01-31,2312.76
1996-02-01,3365.18
1996-02-02,2605.58
1996-02-03,2986.78
1996-02-04,2560.64
1996-02-05,2850.07
1996-02-06,3524.01
1996-02-07,2991.43
1996-02-08,2799.73
1996-02-09,3534.23
1996-02-10,3723.15
1996-02-11,2253.93
1996-02-12,2508.07
1996-02-13,2969.9
1996-02-14,2813.83
1996-02-15,2274.86
1996-02-16,3368.32
1996-02-17,3743.86
1996-02-18,3716.88
1996-02-19,2235.64
1996-02-20,2441.48
1996-02-21,1972.7
1996-02-22,2341.43
1996-02-23,2579.53
1996-02-24,3396.34
1996-02-25,4326.26
1996-02-26,2660.57
1996-02-27,3234.11
1996-02-28,3210.04
1996-03-01,3682.95
1996-03-02,4142.5199999999995
1996-03-03,3154.06
1996-03-04,3529.96
1996-03-05,2211.47
1996-03-06,3313.07
1996-03-07,2768.0
1996-03-08,1969.86
1996-03-09,2701.77
1996-03-10,3033.35
1996-03-11,3651.72
1996-03-12,2372.3
1996-03-13,3082.57
1996-03-14,1527.63
1996-03-15,3365.2
1996-03-16,4124.49
1996-03-17,2908.77
1996-03-18,2311.82
1996-03-19,3013.21
1996-03-20,2672.54
1996-03-21,2910.1
1996-03-22,3626.79
1996-03-23,3768.45
1996-03-24,2850.48
1996-03-25,3160.43
1996-03-26,3192.54
1996-03-27,4236.16
1996-03-28,2986.68
1996-03-29,3436.8
1996-03-30,4246.62
1996-03-31,4324.83
1996-04-01,3812.69
1996-04-02,2785.25
1996-04-03,3392.14
1996-04-04,2745.25
1996-04-05,3683.45
1996-04-06,3112.15
1996-04-07,3920.1
1996-04-08,3848.79
1996-04-09,3480.7200000000003
1996-04-10,3697.8
1996-04-11,3097.27
1996-04-12,3969.4700000000003
1996-04-13,3540.96
1996-04-14,3839.22
1996-04-15,3038.21
1996-04-16,4349.44
1996-04-17,2290.04
1996-04-18,3111.23
1996-04-19,3213.67
1996-04-20,3116.28
1996-04-21,4302.94
1996-04-22,2896.7
1996-04-23,3960.43
1996-04-24,3659.7799999999997
1996-04-25,3695.64
1996-04-26,2591.83
1996-04-27,3708.31
1996-04-28,3086.79
1996-04-29,2819.93
1996-04-30,2313.26
1996-05-01,4350.93
1996-05-02,3035.25
1996-05-03,4501.6
1996-05-04,3698.65
1996-05-05,4938.16
1996-05-06,3128.72
1996-05-07,3276.75
1996-05-08,2948.32
1996-05-09,4322.13
1996-05-10,3519.74
1996-05-11,3349.2400000000002
1996-05-12,3779.75
1996-05-13,4328.64
1996-05-14,2699.2799999999997
1996-05-15,4658.21
1996-05-16,2976.7400000000002
1996-05-17,4791.36
1996-05-18,3420.74
1996-05-19,5078.66
1996-05-20,4217.49
1996-05-21,2765.38
1996-05-22,3771.63
1996-05-23,4747.6
1996-05-24,5707.22
1996-05-25,4110.9800000000005
1996-05-26,5447.75
1996-05-27,4709.42
1996-05-28,3168.03
1996-05-29,3628.02
1996-05-30,4405.89
1996-05-31,2507.25
1996-06-01,4924.12
1996-06-02,2892.3
1996-06-03,4419.44
1996-06-04,2450.31
1996-06-05,3780.97
1996-06-06,3110.04
1996-06-07,4249.16
1996-06-08,3525.32
1996-06-09,3678.05
1996-06-10,4361.56
1996-06-11,4541.04
1996-06-12,5041.41
1996-06-13,2696.25
1996-06-14,3768.04
1996-06-15,4984.68
1996-06-16,4403.63
1996-06-17,4042.31
1996-06-18,4035.24
1996-06-19,4192.58
1996-06-20,3032.79
1996-06-21,5186.09
1996-06-22,5401.52
1996-06-23,5038.06
1996-06-24,4675.91
1996-06-25,2886.76
1996-06-26,3057.7
1996-06-27,3350.82
1996-06-28,3403.26
1996-06-29,3033.47
1996-06-30,2065.95
1996-07-01,3792.44
1996-07-02,3250.11
1996-07-03,3844.56
1996-07-04,2946.37
1996-07-05,3150.91
1996-07-06,2492.1
1996-07-07,3658.87
1996-07-08,4567.61
1996-07-09,2625.73
1996-07-10,3746.88
1996-07-11,5189.21
1996-07-12,3949.7799999999997
1996-07-13,4156.45
1996-07-14,3806.4700000000003
1996-07-15,5122.33
1996-07-16,3820.19
1996-07-17,4224.13
1996-07-18,3882.48
1996-07-19,4377.26
1996-07-20,3914.62
1996-07-21,4256.11
1996-07-22,4155.27
1996-07-23,3762.07
1996-07-24,3370.0
1996-07-25,4159.76
1996-07-26,4329.9
1996-07-27,4798.77
1996-07-28,5114.78
1996-07-29,3280.11
1996-07-30,2738.85
1996-07-31,4450.6
1996-08-01,4417.1
1996-08-02,4203.78
1996-08-03,5359.88
1996-08-04,5265.6
1996-08-05,4141.07
1996-08-06,4302.19
1996-08-07,4474.92
1996-08-08,5162.04
1996-08-09,5186.45
1996-08-10,3438.16
1996-08-11,2730.68
1996-08-12,4186.23
1996-08-13,2753.26
1996-08-14,3452.45
1996-08-15,4835.82
1996-08-16,3822.41
1996-08-17,3577.9900000000002
1996-08-18,4958.95
1996-08-19,3722.56
1996-08-20,5560.62
1996-08-21,3935.71
1996-08-22,4111.94
1996-08-23,5361.37
1996-08-24,3604.71
1996-08-25,5590.0
1996-08-26,4506.7
1996-08-27,3905.63
1996-08-28,4519.57
1996-08-29,3926.24
1996-08-30,4593.2
1996-08-31,3028.26
1996-09-01,3691.09
1996-09-02,4461.33
1996-09-03,4411.61
1996-09-04,3687.4
1996-09-05,4703.09
1996-09-06,3784.81
1996-09-07,2965.98
1996-09-08,5319.21
1996-09-09,6214.15
1996-09-10,3963.7400000000002
1996-09-11,3411.7
1996-09-12,4136.32
1996-09-13,3573.22
1996-09-14,5890.07
1996-09-15,3737.02
1996-09-16,3932.7799999999997
1996-09-17,4268.29
1996-09-18,4490.22
1996-09-19,3525.05
1996-09-20,4131.42
1996-09-21,3206.67
1996-09-22,4721.75
1996-09-23,2425.73
1996-09-24,3157.71
1996-09-25,5927.44
1996-09-26,4968.51
1996-09-27,4067.61
1996-09-28,3741.81
1996-09-29,2587.63
1996-09-30,4355.22
1996-10-01,4343.73
1996-10-02,3884.2
1996-10-03,4021.15
1996-10-04,4996.94
1996-10-05,3219.79
1996-10-06,5094.59
1996-10-07,4263.3099999999995
1996-10-08,3587.64
1996-10-09,6543.8
1996-10-10,4969.26
1996-10-11,3324.6
1996-10-12,5232.65
1996-10-13,4687.83
1996-10-14,3646.38
1996-10-15,5451.09
1996-10-16,4383.01
1996-10-17,4549.06
1996-10-18,4751.78
1996-10-19,5081.18
1996-10-20,4703.4400000000005
1996-10-21,4450.35
1996-10-22,3570.83
1996-10-23,3691.47
1996-10-24,4514.59
1996-10-25,4480.48
1996-10-26,4474.34
1996-10-27,3663.46
1996-10-28,5232.88
1996-10-29,4665.25
1996-10-30,4978.76
1996-10-31,4504.38
1996-11-01,4753.04
1996-11-02,6098.3
1996-11-03,5072.05
1996-11-04,4190.45
1996-11-05,3782.0099999999998
1996-11-06,5450.9800000000005
1996-11-07,4658.69
1996-11-08,3931.82
1996-11-09,5086.51
1996-11-10,3854.2
1996-11-11,4922.83
1996-11-12,4322.0
1996-11-13,5514.04
1996-11-14,3177.9900000000002
1996-11-15,5242.98
1996-11-16,3773.03
1996-11-17,4518.62
1996-11-18,3347.97
1996-11-19,3933.13
1996-11-20,3570.97
1996-11-21,4923.78
1996-11-22,5205.81
1996-11-23,3891.84
1996-11-24,5463.82
1996-11-25,5710.48
1996-11-26,4263.88
1996-11-27,3999.22
1996-11-28,3985.53
1996-11-29,3840.7
1996-11-30,4556.54
1996-12-01,6891.28
1996-12-02,4378.4
1996-12-03,4741.71
1996-12-04,5644.0599999999995
1996-12-05,3941.31
1996-12-06,3615.21
1996-12-07,4864.46
1996-12-08,5972.08
1996-12-09,3593.87
1996-12-10,4369.37
1996-12-11,5770.94
1996-12-12,3910.9300000000003
1996-12-13,6298.96
1996-12-14,5565.1
1996-12-15,4526.88
1996-12-16,4029.9300000000003
1996-12-17,5065.12
1996-12-18,4979.74
1996-12-19,3725.08
1996-12-20,6014.89
1996-12-21,5385.3
1996-12-22,5085.29
1996-12-23,5744.62
1996-12-24,5030.71
1996-12-25,3937.4
1996-12-26,5553.78
1996-12-27,4770.76
1996-12-28,4821.48
1996-12-29,5684.7
1996-12-30,5689.13
1996-12-31,3903.01
1997-01-01,4777.26
1997-01-02,6023.13
1997-01-03,4459.46
1997-01-04,4083.92
1997-01-05,4635.14
1997-01-06,5602.42
1997-01-07,4597.41
1997-01-08,5165.72
1997-01-09,5552.95
1997-01-10,3121.7
1997-01-11,4488.99
1997-01-12,4863.14
1997-01-13,5455.49
1997-01-14,4926.26
1997-01-15,4583.19
1997-01-16,4131.14
1997-01-17,5029.89
1997-01-18,5016.6
1997-01-19,4803.04
1997-01-20,5231.49
1997-01-21,3993.2999999999997
1997-01-22,5736.3
1997-01-23,5400.0599999999995
1997-01-24,4699.24
1997-01-25,4425.3
1997-01-26,6262.18
1997-01-27,6706.6
1997-01-28,4443.2
1997-01-29,5541.57
1997-01-30,4200.65
1997-01-31,5166.21
1997-02-01,7156.12
1997-02-02,5128.94
1997-02-03,5477.35
1997-02-04,5584.64
1997-02-05,3553.16
1997-02-06,5355.28
1997-02-07,5275.59
1997-02-08,4041.7
1997-02-09,5874.97
1997-02-10,5384.06
1997-02-11,5761.48
1997-02-12,5146.87
1997-02-13,5101.15
1997-02-14,5228.26
1997-02-15,4906.21
1997-02-16,6535.45
1997-02-17,4616.51
1997-02-18,6458.72
1997-02-19,6426.16
1997-02-20,4824.45
1997-02-21,2939.3
1997-02-22,5684.2300000000005
1997-02-23,4601.61
1997-02-24,4723.59
1997-02-25,5423.4400000000005
1997-02-26,4411.61
1997-02-27,4191.31
1997-02-28,4270.83
1997-03-01,5671.74
1997-03-02,6036.1
1997-03-03,4935.4800000000005
1997-03-04,5595.37
1997-03-05,5848.97
1997-03-06,5956.66
1997-03-07,5846.42
1997-03-08,4118.99
1997-03-09,7222.93
1997-03-10,8255.52
1997-03-11,8249.28
1997-03-12,6010.46
1997-03-13,6150.29
1997-03-14,6195.0
1997-03-15,5629.29
1997-03-16,5485.4
1997-03-17,5468.66
1997-03-18,6203.22
1997-03-19,5169.57
1997-03-20,6359.68
1997-03-21,4975.78
1997-03-22,5178.27
1997-03-23,6514.45
1997-03-24,5339.94
1997-03-25,7655.42
1997-03-26,5472.07
1997-03-27,5167.2300000000005
1997-03-28,7035.18
1997-03-29,4970.08
1997-03-30,4779.82
1997-03-31,7206.79
1997-04-01,4964.44
1997-04-02,5514.71
1997-04-03,7522.12
1997-04-04,7095.51
1997-04-05,5550.37
1997-04-06,6167.32
1997-04-07,5935.16
1997-04-08,6799.32
1997-04-09,5488.17
1997-04-10,4557.67
1997-04-11,5656.43
1997-04-12,5082.78
1997-04-13,3947.65
1997-04-14,5921.06
1997-04-15,6970.88
1997-04-16,6687.72
1997-04-17,4325.84
1997-04-18,6156.83
1997-04-19,5603.64
1997-04-20,3918.83
1997-04-21,5543.5
1997-04-22,6875.33
1997-04-23,5323.49
1997-04-24,5665.4
1997-04-25,7259.98
1997-04-26,6732.88
1997-04-27,5940.62
1997-04-28,4983.46
1997-04-29,7204.79
1997-04-30,7377.79
1997-05-01,5005.7
1997-05-02,7037.41
1997-05-03,7594.26
1997-05-04,6782.04
1997-05-05,5488.57
1997-05-06,5578.56
1997-05-07,6220.2
1997-05-08,5349.7
1997-05-09,7473.8099999999995
1997-05-10,7743.82
1997-05-11,5776.0199999999995
1997-05-12,6715.34
1997-05-13,5693.15
1997-05-14,5861.74
1997-05-15,5405.44
1997-05-16,7216.82
1997-05-17,6593.66
1997-05-18,5899.56
1997-05-19,6470.0
1997-05-20,5841.67
